date_insert,central_govt_scheme,state_govt_scheme,scheme_e,scheme_c,scheme_g,scheme_t_ii_e,scheme_t_ii_c,scheme_t_ii_g,nps_lite,corporate_cg
10-Dec-12,15.9827,13.6622,12.1004,15.1838,14.2436,11.1511,14.158,13.605,12.8789,10.1751
11-Dec-12,15.9693,13.6497,12.0781,15.1703,14.2453,11.1318,14.1584,13.6048,12.8745,10.1738
12-Dec-12,15.9791,13.6582,12.0535,15.1787,14.243,11.1085,14.1548,13.6057,12.873,10.177
13-Dec-12,15.9798,13.6584,11.9803,15.1823,14.2617,11.0399,14.1573,13.6233,12.8745,10.1803
14-Dec-12,15.9911,13.668,12.0444,15.1737,14.2754,11.1001,14.106,13.6381,12.89,10.185
17-Dec-12,16.0007,13.6774,12.0015,15.1792,14.2864,11.0607,14.1718,13.6475,12.8995,10.1886
18-Dec-12,16.0221,13.6938,12.0789,15.1898,14.2808,11.1319,14.1628,13.6432,12.9005,10.1884
19-Dec-12,16.0237,13.6902,12.1445,15.1919,14.2806,11.1913,14.162,13.643,12.903,10.1893
20-Dec-12,16.0293,13.698,12.1193,15.1915,14.2854,11.1694,14.1525,13.6457,12.906,10.1834
21-Dec-12,16.0115,13.6826,11.9807,15.1979,14.2937,11.0441,14.1695,13.6531,12.8919,10.186
24-Dec-12,16.02,13.6904,11.9932,15.2042,14.3084,11.0559,14.1357,13.6665,12.9041,10.201
26-Dec-12,16.062,13.7266,12.0937,15.2164,14.3268,11.1495,14.1885,13.6858,12.9308,10.216
27-Dec-12,16.0677,13.7323,12.0396,15.2221,14.3435,11.1078,14.1819,13.7029,12.9411,10.2196
28-Dec-12,16.0863,13.7509,12.1017,15.2354,14.3613,11.1529,14.2038,13.7252,12.9581,10.24
31-Dec-12,16.1298,13.7886,12.0992,15.2618,14.41,11.1534,14.2276,13.7693,12.991,10.2669
1-Jan-13,16.1982,13.8494,12.2145,15.2967,14.4939,11.2345,14.2548,13.8583,13.0524,10.3321
2-Jan-13,16.231,13.8751,12.28,15.3059,14.5045,11.314,14.2643,13.8719,13.0753,10.3426
3-Jan-13,16.2501,13.8987,12.3098,15.3132,14.5448,11.3442,14.275,13.9142,13.1028,10.368
4-Jan-13,16.2975,13.937,12.3252,15.3585,14.5734,11.3564,14.3062,13.941,13.1311,10.399
7-Jan-13,16.3317,13.9729,12.2714,15.3721,14.6223,11.3045,14.3074,13.9955,13.1629,10.4317
8-Jan-13,16.3261,13.9703,12.2963,15.3708,14.6325,11.3301,14.3345,14.001,13.166,10.4394
9-Jan-13,16.3226,13.96,12.2365,15.3792,14.6429,11.2731,14.3392,14.0136,13.1618,10.4418
10-Jan-13,16.3498,13.9803,12.228,15.4006,14.6773,11.2678,14.3544,14.0497,13.1784,10.4561
11-Jan-13,16.3935,14.0248,12.1965,15.4453,14.7064,11.235,14.3808,14.0805,13.2072,10.4726
12-Jan-13,16.397,14.0278,12.1965,15.4491,14.7097,11.235,14.3841,14.0836,13.21,10.4736
14-Jan-13,16.4607,14.0886,12.3445,15.4854,14.7963,11.3722,14.426,14.1678,13.2774,10.5227
15-Jan-13,16.4562,14.0853,12.4059,15.4649,14.7867,11.4333,14.399,14.1586,13.2751,10.5167
16-Jan-13,16.4067,14.0415,12.3072,15.4655,14.7231,11.3335,14.4188,14.0937,13.2342,10.4804
17-Jan-13,16.4163,14.0496,12.3699,15.437,14.7413,11.4009,14.4156,14.1124,13.2434,10.4965
18-Jan-13,16.4129,14.0376,12.4209,15.4622,14.7347,11.4461,14.4143,14.1081,13.2378,10.493
19-Jan-13,16.4165,14.0406,12.4209,15.466,14.7379,11.4461,14.4177,14.1112,13.2406,10.495
21-Jan-13,16.4422,14.0628,12.4672,15.4796,14.7319,11.479,14.428,14.1039,13.2535,10.4949
22-Jan-13,16.4343,14.0574,12.3889,15.4875,14.7263,11.4148,14.4367,14.0992,13.2499,10.4963
23-Jan-13,16.4205,14.0425,12.4066,15.4807,14.7077,11.4258,14.4113,14.0795,13.2356,10.4798
24-Jan-13,16.419,14.0448,12.3424,15.4914,14.7035,11.3727,14.4392,14.0736,13.2399,10.477
28-Jan-13,16.4501,14.0674,12.4544,15.4919,14.7339,11.4774,14.4396,14.1011,13.2597,10.4939
29-Jan-13,16.4562,14.0758,12.3983,15.512,14.7432,11.4316,14.4559,14.1146,13.2649,10.501
30-Jan-13,16.4115,14.0364,12.409,15.4766,14.7098,11.4491,14.43,14.0813,13.2343,10.4853
31-Jan-13,16.4044,14.0303,12.3591,15.4544,14.6928,11.403,14.4239,14.0655,13.2278,10.4588
1-Feb-13,16.39,14.0195,12.3073,15.4494,14.6971,11.3471,14.4076,14.0704,13.2183,10.4579
2-Feb-13,16.3935,14.0225,12.3073,15.4532,14.7004,11.3471,14.411,14.0734,13.2212,10.4602
4-Feb-13,16.374,14.0064,12.2797,15.4467,14.6785,11.3295,14.4049,14.0571,13.2105,10.4376
5-Feb-13,16.3726,14.0012,12.2336,15.449,14.6802,11.2859,14.4076,14.0555,13.2075,10.4381
6-Feb-13,16.3785,14.0073,12.2311,15.4624,14.6984,11.2898,14.4186,14.0693,13.2136,10.4489
7-Feb-13,16.4077,14.0336,12.1961,15.5009,14.7369,11.2549,14.4323,14.1112,13.2305,10.4764
8-Feb-13,16.4332,14.0684,12.1267,15.5135,14.7717,11.1815,14.4644,14.145,13.2626,10.5032
9-Feb-13,16.4368,14.0714,12.1267,15.5174,14.775,11.1815,14.4677,14.1481,13.2655,10.5054
11-Feb-13,16.436,14.0717,12.124,15.5212,14.7703,11.1795,14.4717,14.1428,13.2683,10.5067
12-Feb-13,16.4376,14.0686,12.1977,15.5238,14.7595,11.2399,14.469,14.131,13.2653,10.5014
13-Feb-13,16.4467,14.0794,12.2287,15.5244,14.7881,11.2695,14.4831,14.1568,13.227,10.5147
14-Feb-13,16.4499,14.091,12.1523,15.5092,14.8085,11.1988,14.4192,14.1755,13.2837,10.5185
15-Feb-13,16.4721,14.0866,12.1204,15.505,14.8096,11.1724,14.416,14.1783,13.2824,10.512
16-Feb-13,16.4757,14.1064,12.1204,15.5088,14.8128,11.1724,14.4194,14.1813,13.2911,10.5142
18-Feb-13,16.4799,14.1071,12.1298,15.5071,14.8153,11.1829,14.4149,14.1856,13.2874,10.5176
20-Feb-13,16.5037,14.1266,12.2282,15.5221,14.8411,11.276,14.4356,14.2095,13.3095,10.5339
21-Feb-13,16.4796,14.1066,12.0625,15.5179,14.8334,11.1167,14.4314,14.2022,13.2906,10.515
22-Feb-13,16.4925,14.1182,12.0593,15.5149,14.8472,11.1144,14.424,14.2153,13.3002,10.5238
23-Feb-13,16.496,14.1263,12.0593,15.526,14.8504,11.1144,14.4434,14.2185,13.3093,10.526
25-Feb-13,16.4921,14.121,12.0648,15.5234,14.8569,11.1146,14.4436,14.2247,13.3074,10.5267
26-Feb-13,16.4635,14.1003,11.8652,15.5171,14.839,10.9368,14.4419,14.2076,13.2842,10.4992
27-Feb-13,16.4747,14.1094,11.9383,15.5189,14.8439,11.0052,14.442,14.2118,13.2926,10.5084
28-Feb-13,16.4132,14.0587,11.7357,15.5054,14.7887,10.8176,14.4321,14.1541,13.2487,10.4621
1-Mar-13,16.4034,14.0429,11.8261,15.5076,14.764,10.8899,14.4156,14.1206,13.2281,10.4493
2-Mar-13,16.407,14.046,11.8261,15.5115,14.7673,10.8899,14.4191,14.1237,13.231,10.4515
4-Mar-13,16.4151,14.0561,11.7971,15.515,14.7847,10.8603,14.4354,14.1427,13.2463,10.4593
5-Mar-13,16.4434,14.0787,11.9628,15.5205,14.7947,11.0164,14.4403,14.1578,13.2664,10.4727
6-Mar-13,16.466,14.0985,12.0096,15.5491,14.8091,11.06,14.4638,14.1732,13.2778,10.4935
7-Mar-13,16.4898,14.1212,12.0988,15.5636,14.8147,11.1423,14.4786,14.1798,13.3097,10.508
8-Mar-13,16.5212,14.1454,12.266,15.5743,14.8292,11.2912,14.4831,14.192,13.3316,10.5255
9-Mar-13,16.5248,14.1442,12.266,15.5782,14.8325,11.2912,14.4865,14.1951,13.3344,10.5277
11-Mar-13,16.5295,14.1505,12.2603,15.5864,14.8325,11.2862,14.5038,14.1956,13.3394,10.5309
12-Mar-13,16.512,14.1344,12.203,15.5844,14.8101,11.2397,14.5076,14.1719,13.3218,10.517
13-Mar-13,16.4849,14.1129,12.0639,15.5857,14.803,11.1163,14.5097,14.1657,13.3082,10.5036
14-Mar-13,16.5372,14.1583,12.1737,15.63,14.8313,11.2214,14.5601,14.1916,13.3553,10.5406
15-Mar-13,16.5402,14.1621,12.0948,15.6691,14.8307,11.1489,14.5836,14.1895,13.3582,10.5426
16-Mar-13,16.5437,14.1652,12.0948,15.673,14.834,11.1489,14.5871,14.1927,13.361,10.5448
18-Mar-13,16.5213,14.1463,12.0187,15.6578,14.8153,11.0838,14.5766,14.174,13.3416,10.5266
19-Mar-13,16.4792,14.112,11.8477,15.636,14.7931,10.9242,14.5518,14.1523,13.311,10.4992
20-Mar-13,16.4466,14.0842,11.7395,15.6255,14.7671,10.8336,14.5455,14.1233,13.2859,10.4747
21-Mar-13,16.4448,14.0799,11.6484,15.6219,14.7716,10.7668,14.5554,14.124,13.2798,10.4726
22-Mar-13,16.4227,14.0622,11.6371,15.6083,14.7509,10.7505,14.543,14.0979,13.2617,10.4558
23-Mar-13,16.4264,14.0654,11.6379,15.6121,14.7541,10.7505,14.5463,14.101,13.2645,10.458
25-Mar-13,16.4197,14.0609,11.6305,15.6594,14.7568,10.7361,14.561,14.1094,13.2701,10.4569
26-Mar-13,16.419,14.0618,11.6555,15.6782,14.7483,10.7553,14.569,14.0986,13.2677,10.4594
28-Mar-13,16.4658,14.099,11.737,15.7123,14.7775,10.8338,14.5904,14.1147,13.2979,10.4823
30-Mar-13,16.4712,14.1035,11.7368,15.7199,14.7806,10.8337,14.5972,14.1176,13.3021,10.4854
1-Apr-13,16.4806,14.1136,11.7364,15.7273,14.7868,10.8334,14.6039,14.1236,13.3077,10.4897
2-Apr-13,16.4933,14.1222,11.8699,15.7414,14.7717,10.9501,14.6135,14.1097,13.3126,10.4917
3-Apr-13,16.4921,14.124,11.705,15.7454,14.8013,10.8077,14.6309,14.1419,13.3193,10.5029
4-Apr-13,16.49,14.1198,11.5405,15.7689,14.806,10.6387,14.649,14.1499,13.3198,10.4997
5-Apr-13,16.5154,14.1427,11.5361,15.7908,14.827,10.614,14.6624,14.1683,13.3385,10.5107
6-Apr-13,16.519,14.1457,11.536,15.7945,14.8302,10.614,14.6658,14.1713,13.3413,10.5128
8-Apr-13,16.5437,14.1672,11.5345,15.8077,14.8593,10.6114,14.6814,14.2031,13.3624,10.5289
9-Apr-13,16.5483,14.1814,11.437,15.8205,14.8938,10.5236,14.6991,14.241,13.3821,10.5516
10-Apr-13,16.563,14.1889,11.5575,15.8173,14.9044,10.6381,14.6998,14.2456,13.3913,10.5527
11-Apr-13,16.5666,14.1918,11.5576,15.8211,14.9076,10.638,14.7032,14.2486,13.3942,10.5549
12-Apr-13,16.6018,14.2212,11.511,15.8571,14.9347,10.5896,14.7224,14.2768,13.4185,10.5772
13-Apr-13,16.6054,14.2242,11.5109,15.8609,14.9379,10.5895,14.7258,14.2797,13.4213,10.5793
15-Apr-13,16.6487,14.2667,11.5973,15.8614,14.9971,10.6786,14.7468,14.3433,13.4642,10.6235
16-Apr-13,16.6988,14.31,11.8422,15.8945,15.0343,10.8986,14.758,14.375,13.5038,10.6599
17-Apr-13,16.7536,14.354,11.8407,15.9165,15.0748,10.9028,14.7849,14.4133,13.5368,10.6896
18-Apr-13,16.8178,14.4101,12.0211,15.961,15.1297,11.0679,14.8091,14.4712,13.5873,10.7386
19-Apr-13,16.8214,14.4131,12.021,15.9647,15.1328,11.0678,14.8126,14.4742,13.5901,10.7408
20-Apr-13,16.825,14.4162,12.0209,15.9685,15.136,11.0678,14.816,14.4772,13.593,10.743
22-Apr-13,16.8582,14.4451,12.1122,15.9719,15.179,11.1605,14.8383,14.5202,13.6317,10.7675
23-Apr-13,16.8969,14.4746,12.1167,16.0107,15.2048,11.1663,14.8503,14.544,13.6562,10.7824
24-Apr-13,16.9005,14.4777,12.1166,16.0145,15.208,11.1663,14.8537,14.547,13.6587,10.7846
25-Apr-13,16.8859,14.4677,12.31,15.991,15.1809,11.3267,14.8474,14.5232,13.6604,10.7833
26-Apr-13,16.9209,14.4971,12.2742,16.0291,15.2022,11.2684,14.8732,14.5423,13.6825,10.7971
27-Apr-13,16.9245,14.5002,12.2741,16.0329,15.2054,11.2683,14.8767,14.5454,13.6854,10.7993
29-Apr-13,16.9224,14.5012,12.3353,16.0432,15.1968,11.3241,14.8741,14.5385,13.6815,10.8018
30-Apr-13,16.9539,14.5275,12.4038,16.0774,15.2196,11.3818,14.9061,14.5618,13.7085,10.8218
1-May-13,16.9575,14.5306,12.4037,16.0812,15.2228,11.3817,14.9095,14.5648,13.7113,10.824
2-May-13,16.9813,14.5563,12.5315,16.0963,15.2423,11.5143,14.9293,14.5864,13.7385,10.8504
3-May-13,16.9726,14.5474,12.412,16.0892,15.2365,11.4063,14.9278,14.5716,13.7264,10.83
4-May-13,16.9763,14.5505,12.4127,16.093,15.2397,11.407,14.9312,14.5747,13.7292,10.8322
6-May-13,16.9877,14.563,12.4643,16.1327,15.2428,11.4572,14.9681,14.5861,13.7508,10.8549
7-May-13,17.0472,14.6198,12.5895,16.1613,15.273,11.5785,15.0006,14.6119,13.7941,10.8888
8-May-13,17.1012,14.6666,12.6411,16.2096,15.3399,11.6357,15.0233,14.678,13.8431,10.935
9-May-13,17.1914,14.7571,12.6043,16.2409,15.4751,11.6109,15.081,14.8147,13.9358,11.0151
10-May-13,17.2394,14.8038,12.6928,16.274,15.5235,11.6919,15.1065,14.8705,13.9827,11.0505
11-May-13,17.2474,14.81,12.7312,16.2778,15.5267,11.7184,15.1098,14.8735,13.9883,11.055
13-May-13,17.2488,14.8093,12.4852,16.298,15.5376,11.4911,15.1132,14.884,13.9889,11.0538
14-May-13,17.363,14.914,12.5167,16.3818,15.659,11.5167,15.2246,15.0028,14.0969,11.1505
15-May-13,17.4684,15.0127,12.8118,16.4813,15.722,11.7941,15.2968,15.0781,14.1845,11.2333
16-May-13,17.5319,15.0622,12.8673,16.4997,15.8106,11.8467,15.2821,15.1639,14.2273,11.2818
17-May-13,17.5673,15.0992,12.9107,16.5074,15.8512,11.8841,15.319,15.2045,14.2679,11.3079
18-May-13,17.5709,15.1023,12.9106,16.5112,15.8544,11.884,15.3223,15.2076,14.2708,11.3101
20-May-13,17.577,15.11,12.8541,16.4962,15.8963,11.8294,15.3114,15.2289,14.2812,11.3233
21-May-13,17.6039,15.1336,12.7649,16.5228,15.9141,11.7518,15.3279,15.2525,14.2982,11.3337
22-May-13,17.5918,15.1213,12.723,16.5207,15.9039,11.7164,15.3233,15.2476,14.2865,11.324
23-May-13,17.5567,15.0935,12.4654,16.5002,15.9085,11.4779,15.2949,15.2494,14.2605,11.3067
24-May-13,17.5995,15.1349,12.4986,16.5341,15.9516,11.5066,15.3224,15.292,14.2971,11.3359
25-May-13,17.6031,15.1387,12.5079,16.5379,15.9548,11.5157,15.3258,15.2951,14.3007,11.3385
27-May-13,17.6229,15.1554,12.6732,16.5361,15.9615,11.677,15.3324,15.3043,14.3186,11.3489
28-May-13,17.6284,15.1605,12.7308,16.5283,15.961,11.7247,15.3275,15.3056,14.3233,11.3555
29-May-13,17.5886,15.1214,12.7243,16.4915,15.9211,11.715,15.2905,15.2635,14.2866,11.3195
30-May-13,17.5922,15.1268,12.7583,16.5027,15.9024,11.7448,15.2957,15.2573,14.287,11.3273
31-May-13,17.514,15.0532,12.4703,16.4488,15.8563,11.4809,15.2513,15.21,14.2197,11.2617
1-Jun-13,17.5173,15.0562,12.4702,16.4518,15.8595,11.4808,15.2498,15.213,14.2226,11.2639
3-Jun-13,17.508,15.0609,12.3765,16.4544,15.8595,11.3874,15.0862,15.2071,14.2255,11.2695
4-Jun-13,17.5433,15.0926,12.362,16.4608,15.9255,11.3647,15.0921,15.2676,14.2574,11.2959
5-Jun-13,17.5416,15.0911,12.3851,16.4717,15.9101,11.3819,15.0996,15.2518,14.2557,11.2913
6-Jun-13,17.5468,15.0912,12.378,16.4628,15.9187,11.3801,15.0919,15.254,14.2541,11.2904
7-Jun-13,17.5108,15.0568,12.2967,16.4292,15.8935,11.3044,15.0662,15.229,14.2217,11.2622
8-Jun-13,17.5144,15.0598,12.2966,16.433,15.8967,11.3043,15.0696,15.2321,14.2246,11.2644
10-Jun-13,17.4668,15.0184,12.2909,16.4099,15.8263,11.3054,15.0409,15.1766,14.1842,11.2299
11-Jun-13,17.3842,14.9438,12.1401,16.3554,15.7567,11.158,14.9968,15.1013,14.1122,11.1691
12-Jun-13,17.3602,14.9213,12.0907,16.3267,15.7504,11.1069,14.9702,15.0973,14.0917,11.1501
13-Jun-13,17.332,14.8964,11.9573,16.3322,15.7163,10.9915,14.9714,15.0653,14.0655,11.1296
14-Jun-13,17.3654,14.9316,12.1987,16.3479,15.7381,11.2079,14.9899,15.0815,14.1011,11.1596
15-Jun-13,17.369,14.9347,12.1986,16.3517,15.7413,11.2078,14.9933,15.0845,14.104,11.1618
17-Jun-13,17.4677,15.0182,12.2927,16.4159,15.8369,11.2985,15.0515,15.1728,14.1855,11.233
18-Jun-13,17.4511,15.0044,12.2227,16.4233,15.816,11.2303,15.0519,15.1547,14.1683,11.2189
19-Jun-13,17.4399,14.9993,12.2254,16.411,15.8123,11.2431,15.0556,15.153,14.1701,11.2196
20-Jun-13,17.2652,14.8335,11.9179,16.2962,15.6207,10.952,14.9403,14.9813,14.003,11.0785
21-Jun-13,17.2491,14.8208,11.9586,16.2685,15.6257,10.9839,14.9134,14.9816,13.995,11.0663
22-Jun-13,17.2581,14.828,12.0082,16.2722,15.6289,11.0389,14.9167,14.9847,14.0019,11.0713
24-Jun-13,17.1704,14.7464,11.8754,16.2051,15.5477,10.9101,14.8542,14.9002,13.9198,11.0088
25-Jun-13,17.1568,14.7339,11.9037,16.1935,15.5325,10.9458,14.8458,14.8811,13.9108,10.9914
26-Jun-13,17.0757,14.6572,11.8791,16.1209,15.441,10.9149,14.779,14.7925,13.8332,10.9279
27-Jun-13,17.0745,14.6532,12.0684,16.0941,15.4363,11.0955,14.7576,14.7827,13.8351,10.9198
28-Jun-13,17.2276,14.7909,12.3934,16.2316,15.552,11.3889,14.8778,14.882,13.9706,11.0319
29-Jun-13,17.2312,14.794,12.3933,16.2354,15.5553,11.3888,14.8812,14.8851,13.9735,11.0341
30-Jun-13,17.2348,14.7971,12.3932,16.2392,15.5585,11.3887,14.8846,14.8882,13.9764,11.0363
1-Jul-13,17.2491,14.8088,12.5113,16.2524,15.5457,11.4869,14.9013,14.8722,13.9864,11.0457
2-Jul-13,17.2175,14.7798,12.4215,16.2386,15.5135,11.3993,14.8837,14.844,13.9581,11.0199
3-Jul-13,17.1367,14.7076,12.2599,16.1637,15.4558,11.2586,14.8177,14.7879,13.8845,10.9603
4-Jul-13,17.2161,14.7784,12.3915,16.2021,15.5541,11.3826,14.8563,14.8848,13.9559,11.0186
5-Jul-13,17.1891,14.7562,12.4332,16.1956,15.4946,11.4255,14.8484,14.8357,13.9352,11.0012
6-Jul-13,17.1938,14.7602,12.4443,16.1995,15.4978,11.4364,14.8518,14.8388,13.9391,11.0042
8-Jul-13,17.1152,14.6854,12.3027,16.1213,15.4278,11.3156,14.7811,14.7644,13.8663,10.9363
9-Jul-13,17.1411,14.7066,12.4057,16.13,15.456,11.4101,14.7919,14.7954,13.8904,10.959
10-Jul-13,17.1407,14.7085,12.3296,16.1285,15.4758,11.3393,14.7886,14.8106,13.8921,10.9581
11-Jul-13,17.2068,14.7665,12.5567,16.1534,15.5331,11.5502,14.8135,14.8679,13.9496,11.003
12-Jul-13,17.1753,14.7362,12.7014,16.1522,15.4549,11.6885,14.8085,14.7941,13.9153,10.9751
13-Jul-13,17.1789,14.7393,12.7013,16.156,15.4581,11.6884,14.8119,14.7972,13.9183,10.9773
15-Jul-13,17.1512,14.7133,12.727,16.1219,15.4346,11.7211,14.7806,14.7758,13.8963,10.9527
16-Jul-13,16.5526,14.1715,12.5908,15.5764,14.8084,11.5931,14.2925,14.1689,13.3767,10.5197
17-Jul-13,16.5332,14.1493,12.5842,15.5499,14.7947,11.5854,14.2705,14.1535,13.3559,10.5055
18-Jul-13,16.6358,14.244,12.7016,15.6825,14.8699,11.6934,14.375,14.2252,13.4542,10.5826
19-Jul-13,16.6591,14.2678,12.7077,15.8058,14.8186,11.6943,14.5076,14.1867,13.4776,10.6038
22-Jul-13,16.5638,14.1778,12.6882,15.7088,14.7108,11.6799,14.3986,14.0704,13.3822,10.5285
23-Jul-13,16.5244,14.1417,12.7568,15.6594,14.6604,11.7407,14.3623,14.0216,13.3504,10.5057
24-Jul-13,16.322,13.9663,12.6024,15.4812,14.4757,11.592,14.2021,13.8527,13.1977,10.371
25-Jul-13,16.4192,14.0523,12.4668,15.5869,14.576,11.4705,14.2976,13.9671,13.2763,10.4325
26-Jul-13,16.5036,14.1263,12.4338,15.7302,14.6401,11.445,14.4253,14.0139,13.3516,10.4892
27-Jul-13,16.5073,14.1294,12.4337,15.7341,14.6434,11.4449,14.4288,14.017,13.3545,10.4915
29-Jul-13,16.5013,14.1227,12.3394,15.7192,14.6424,11.3572,14.4255,14.0076,13.3406,10.4843
30-Jul-13,16.3994,14.0321,12.1778,15.6804,14.51,11.2093,14.388,13.8813,13.2521,10.4198
31-Jul-13,16.328,13.9683,12.1607,15.5927,14.4633,11.1938,14.3097,13.8402,13.2038,10.3673
1-Aug-13,16.4232,14.0545,12.1287,15.6758,14.5755,11.167,14.3785,13.9483,13.2804,10.4362
2-Aug-13,16.3055,13.9493,12.0224,15.6331,14.4165,11.0681,14.3405,13.7968,13.1801,10.3548
5-Aug-13,16.3912,14.0284,12.0469,15.6905,14.52,11.0891,14.3721,13.9027,13.2538,10.4152
6-Aug-13,16.301,13.9459,11.7924,15.6392,14.4474,10.8555,14.3261,13.8203,13.1745,10.3483
7-Aug-13,16.338,13.9802,11.7131,15.6835,14.483,10.783,14.3716,13.8595,13.2075,10.3744
8-Aug-13,16.3557,13.9984,11.7876,15.7092,14.4943,10.8584,14.3817,13.869,13.2271,10.3865
12-Aug-13,16.2692,13.9103,11.8685,15.6477,14.3558,10.9297,14.3315,13.7255,13.1326,10.3154
13-Aug-13,16.1873,13.8385,12.062,15.5469,14.181,11.1158,14.2369,13.6053,13.0663,10.2651
14-Aug-13,16.0914,13.7511,12.1601,15.4514,14.075,11.2087,14.145,13.507,12.9887,10.1919
16-Aug-13,15.8327,13.5191,11.7259,15.3185,13.8031,10.8032,14.0127,13.2451,12.7629,10.0076
17-Aug-13,15.8364,13.5222,11.7258,15.3224,13.8063,10.8031,14.0162,13.2482,12.7659,10.0098
18-Aug-13,15.8401,13.5254,11.7257,15.3262,13.8095,10.803,14.0196,13.2513,12.7688,10.0121
19-Aug-13,15.555,13.2773,11.5172,15.0685,13.5369,10.6023,13.7853,12.9903,12.5407,9.8168
20-Aug-13,15.742,13.447,11.4744,15.2306,13.7606,10.5642,13.9434,13.1945,12.6953,9.9567
21-Aug-13,16.173,13.8405,11.2573,15.5732,14.2687,10.3591,14.2738,13.6932,13.0636,10.2703
22-Aug-13,16.2472,13.9122,11.4419,15.6042,14.3589,10.5291,14.3051,13.7857,13.1449,10.3332
23-Aug-13,16.2318,13.892,11.5494,15.6124,14.2988,10.6248,14.311,13.7267,13.1216,10.3123
26-Aug-13,16.2438,13.9039,11.5527,15.651,14.2885,10.6312,14.3462,13.7214,13.1322,10.3195
27-Aug-13,15.9579,13.6468,11.2046,15.4481,14.0258,10.3107,14.1527,13.4558,12.8909,10.1153
28-Aug-13,15.7924,13.4924,11.1503,15.3167,13.8355,10.2584,14.0446,13.2667,12.7432,9.9889
29-Aug-13,15.8781,13.5654,11.3995,15.3423,13.9366,10.4851,14.0621,13.3682,12.8144,10.041
30-Aug-13,15.9246,13.6065,11.5278,15.4219,13.9306,10.6079,14.1493,13.3535,12.8572,10.072
2-Sep-13,16.0632,13.7353,11.667,15.5083,14.086,10.7393,14.2159,13.5079,12.9797,10.1759
3-Sep-13,16.0204,13.6969,11.279,15.5117,14.0681,10.3797,14.2222,13.498,12.9407,10.1423
4-Sep-13,16.1456,13.8097,11.4811,15.5638,14.1763,10.5674,14.2887,13.6131,13.0551,10.2331
5-Sep-13,16.2168,13.8745,11.7605,15.6296,14.2151,10.8199,14.353,13.6609,13.1197,10.2709
6-Sep-13,16.1712,13.8321,11.9615,15.6334,14.1414,11.0059,14.3317,13.5774,13.0776,10.2449
10-Sep-13,16.2704,13.911,12.4013,15.6643,14.2066,11.4085,14.3615,13.6486,13.1617,10.3028
11-Sep-13,16.2946,13.9291,12.4315,15.6828,14.2193,11.4304,14.378,13.6569,13.1751,10.3162
12-Sep-13,16.2449,13.8853,12.3183,15.6511,14.1671,11.3305,14.3592,13.6041,13.1273,10.2792
13-Sep-13,16.2467,13.885,12.314,15.6487,14.1702,11.3245,14.352,13.6099,13.1252,10.2776
16-Sep-13,16.2913,13.9239,12.3113,15.7053,14.2045,11.323,14.4036,13.6442,13.1609,10.3054
17-Sep-13,16.3132,13.9473,12.3293,15.7444,14.3052,11.3384,14.4336,13.6901,13.1857,10.3255
18-Sep-13,16.364,13.9873,12.4364,15.7637,14.3558,11.4319,14.4603,13.746,13.2257,10.3511
19-Sep-13,16.6289,14.2237,12.8448,15.916,14.6343,11.8023,14.5957,14.0182,13.4473,10.5377
20-Sep-13,16.3395,13.9555,12.6681,15.7575,14.2762,11.6415,14.4462,13.6736,13.1984,10.3257
23-Sep-13,16.0746,13.7109,12.424,15.604,13.9929,11.4166,14.2988,13.3873,12.9758,10.1303
